date_epoch,avg,max,min
1.4776025e+18,18.319838056680148,18.340080971659898,18.299595141700397
1.4776061e+18,18.289473684210524,18.340080971659898,18.2591093117409
1.4776097e+18,18.251012145749,18.299595141700397,18.2186234817814
1.4776133e+18,18.19838056680165,18.2186234817814,18.1781376518219
1.4776169e+18,18.18263607737295,18.2186234817814,18.1781376518219
1.4776205e+18,18.292847503373817,18.461538461538503,18.137651821862303
1.4776241e+18,18.423434150988328,18.461538461538503,18.299595141700397
1.4776277e+18,18.6234817813765,18.744939271255102,18.4210526315789
1.4776313e+18,18.76923076923078,18.825910931174104,18.7044534412955
1.4776349e+18,18.977732793522257,19.1093117408907,18.8663967611336
1.4776385e+18,19.26315789473684,19.4331983805668,19.0688259109312
1.4776421e+18,19.377530364372475,19.4736842105263,19.2712550607287
1.4776457e+18,19.564777327935214,19.7165991902834,19.4736842105263
1.4776493e+18,19.65587044534415,19.7165991902834,19.5951417004049
1.4776529e+18,19.86234817813766,19.9595141700405,19.757085020242897
1.4776565e+18,20.03889686996647,20.1612903225806,19.919028340081
1.4776601e+18,20.201612903225822,20.2688172043011,20.107526881720396
1.4776637e+18,20.473560170864644,20.698924731182803,20.2688172043011
1.4776673e+18,20.59677419354842,20.698924731182803,20.537634408602198
1.4776709e+18,20.839536807278744,20.9677419354839,20.6451612903226
1.4776745e+18,21.11559139784946,21.2903225806452,20.9677419354839
1.4776781e+18,21.26881720430108,21.344086021505397,21.1827956989247
1.4776817e+18,21.40322580645162,21.612903225806498,21.236559139784898
1.4776853e+18,21.603942652329764,21.6666666666667,21.559139784946197
1.4776889e+18,21.804915514592945,22.043010752688197,21.6666666666667
1.4776925e+18,22.06317204301075,22.311827956989198,21.8817204301075
1.4776961e+18,22.08333333333335,22.150537634408604,21.989247311828
1.4776997e+18,21.95852534562211,22.043010752688197,21.8817204301075
1.4777033e+18,21.89708141321043,21.989247311828,21.8279569892473
1.4777069e+18,21.786140979689364,21.8817204301075,21.720430107526898
1.4777105e+18,21.7204301075269,21.774193548387103,21.612903225806498
1.4777141e+18,21.648745519713287,21.720430107526898,21.559139784946197
1.4777177e+18,21.520737327188925,21.612903225806498,21.4516129032258
1.4777213e+18,21.460573476702503,21.559139784946197,21.344086021505397
1.4777249e+18,21.356033452807665,21.4516129032258,21.2903225806452
1.4777285e+18,21.209677419354797,21.236559139784898,21.1827956989247
1.4777321e+18,21.205837173579084,21.2903225806452,21.1290322580645
1.4777357e+18,21.08870967741935,21.1290322580645,21.021505376344102
1.4777393e+18,21.04301075268818,21.1290322580645,20.9677419354839
1.4777429e+18,20.952380952380988,21.021505376344102,20.9139784946237
1.4777465e+18,20.860215053763422,20.9139784946237,20.8064516129032
1.4777501e+18,20.809811827956967,20.9139784946237,20.752688172042998
1.4777537e+18,20.6989247311828,20.752688172042998,20.6451612903226
1.4777573e+18,20.66820276497697,20.752688172042998,20.5913978494624
1.4777609e+18,20.57795698924735,20.6451612903226,20.537634408602198
1.4777645e+18,20.49283154121863,20.5913978494624,20.4301075268817
1.4777681e+18,20.4301075268817,20.4838709677419,20.3763440860215
1.4777717e+18,20.3494623655914,20.3763440860215,20.3225806451613
1.4777753e+18,20.29953917050693,20.3763440860215,20.2150537634409
1.4777789e+18,20.201612903225815,20.2688172043011,20.1612903225806
1.4777825e+18,20.188172043010752,20.2688172043011,20.107526881720396
1.4777861e+18,20.089605734767,20.1612903225806,20.0537634408602
1.4777897e+18,19.99659897261765,20.0537634408602,19.9595141700405
1.4777933e+18,19.96364981933744,20.0537634408602,19.919028340081
1.4777969e+18,19.89203778677467,19.919028340081,19.878542510121502
1.4778005e+18,19.863820390136183,19.919028340081,19.8380566801619
1.4778041e+18,19.82456140350875,19.878542510121502,19.797570850202398
1.4778077e+18,19.757085020242897,19.797570850202398,19.7165991902834
1.4778113e+18,19.7246963562753,19.757085020242897,19.6761133603239
1.4778149e+18,19.649122807017566,19.6761133603239,19.6356275303644
1.4778185e+18,19.6356275303644,19.6761133603239,19.5951417004049
1.4778221e+18,19.5748987854251,19.5951417004049,19.554655870445302
1.4778257e+18,19.5141700404858,19.554655870445302,19.4736842105263
1.4778293e+18,19.50260266049737,19.554655870445302,19.4736842105263
1.4778329e+18,19.441295546558703,19.4736842105263,19.4331983805668
1.4778365e+18,19.41295546558705,19.4331983805668,19.3927125506073
1.4778401e+18,19.372469635627546,19.3927125506073,19.3522267206478
1.4778437e+18,19.311740890688267,19.3522267206478,19.2712550607287
1.4778473e+18,19.301619433198386,19.3522267206478,19.2712550607287
1.4778509e+18,19.24426450742237,19.2712550607287,19.2307692307692
1.4778545e+18,19.230769230769198,19.2712550607287,19.190283400809697
1.4778581e+18,19.163292847503364,19.190283400809697,19.149797570850197
1.4778617e+18,19.141700404858298,19.190283400809697,19.1093117408907
1.4778653e+18,19.097744360902272,19.149797570850197,19.0688259109312
1.4778689e+18,19.04858299595145,19.0688259109312,19.0283400809717
1.4778725e+18,19.02834008097168,19.0688259109312,18.987854251012102
1.4778761e+18,18.980493191019484,19.0283400809717,18.9473684210526
1.4778797e+18,18.960863697705765,18.987854251012102,18.9068825910931
1.4778833e+18,18.92712550607285,18.9473684210526,18.9068825910931
1.4778869e+18,18.874493927125506,18.9068825910931,18.825910931174104
1.4778905e+18,18.846153846153854,18.8663967611336,18.825910931174104
1.4778941e+18,18.801619433198404,18.825910931174104,18.785425101214603
1.4778977e+18,18.777327935222704,18.825910931174104,18.744939271255102
1.4779013e+18,18.721804511278187,18.744939271255102,18.7044534412955
1.4779049e+18,18.712550607287444,18.744939271255102,18.663967611336
1.4779085e+18,18.680161943319796,18.7044534412955,18.663967611336
1.4779121e+18,18.6234817813765,18.663967611336,18.582995951417
1.4779157e+18,18.596491228070168,18.6234817813765,18.582995951417
1.4779193e+18,18.552631578947373,18.582995951417,18.5425101214575
1.4779229e+18,18.52226720647775,18.5425101214575,18.502024291498
1.4779265e+18,18.5182186234818,18.5425101214575,18.502024291498
1.4779301e+18,18.475033738191666,18.502024291498,18.461538461538503
1.4779337e+18,18.4345479082321,18.461538461538503,18.4210526315789
1.4779373e+18,18.3967611336032,18.4210526315789,18.3805668016194
1.4779409e+18,18.3724696356275,18.4210526315789,18.340080971659898
1.4779445e+18,18.360323886639648,18.3805668016194,18.340080971659898
1.4779481e+18,18.319838056680148,18.340080971659898,18.299595141700397
1.4779517e+18,18.3076923076923,18.340080971659898,18.2591093117409
1.4779553e+18,18.279352226720647,18.299595141700397,18.2591093117409
1.4779589e+18,18.2186234817814,18.2186234817814,18.2186234817814
1.4779625e+18,18.195488721804544,18.2186234817814,18.1781376518219
1.4779661e+18,18.191632928475048,18.2186234817814,18.137651821862303
1.4779697e+18,18.347792558318854,18.4210526315789,18.1781376518219
1.4779733e+18,18.53094274146904,18.7044534412955,18.3805668016194
1.4779769e+18,18.643724696356248,18.7044534412955,18.582995951417
1.4779805e+18,18.8445966988477,18.987854251012102,18.7044534412955
1.4779841e+18,19.028340080971674,19.0688259109312,18.987854251012102
1.4779877e+18,19.251012145748973,19.3522267206478,19.149797570850197
1.4779913e+18,19.49730094466936,19.757085020242897,19.3117408906883
1.4779949e+18,19.580419580419587,19.6356275303644,19.4736842105263
1.4779985e+18,19.832995951416997,19.9595141700405,19.6356275303644
1.4780021e+18,19.88866396761134,20.0,19.8380566801619
1.4780057e+18,20.134394406557973,20.3225806451613,19.9595141700405
1.4780093e+18,20.408113391984354,20.6451612903226,20.2150537634409
1.4780129e+18,20.456989247311835,20.6451612903226,20.3763440860215
1.4780165e+18,20.752688172043023,20.9677419354839,20.5913978494624
1.4780201e+18,20.921658986175128,21.021505376344102,20.8064516129032
1.4780237e+18,21.13880742913,21.2903225806452,20.9677419354839
1.4780273e+18,21.344086021505365,21.559139784946197,21.1827956989247
1.4780309e+18,21.505376344086013,21.612903225806498,21.397849462365603
1.4780345e+18,21.695992179863165,21.8279569892473,21.559139784946197
1.4780381e+18,21.899641577060915,22.043010752688197,21.8279569892473
1.4780417e+18,22.046850998463913,22.150537634408604,21.8817204301075
1.4780453e+18,21.962365591397848,21.989247311828,21.935483870967698
1.4780489e+18,21.923536439665458,22.043010752688197,21.8817204301075
1.4780525e+18,21.817204301075257,21.8817204301075,21.774193548387103
1.4780561e+18,21.747311827957,21.8279569892473,21.6666666666667
1.4780597e+18,21.651305683563784,21.720430107526898,21.612903225806498
1.4780633e+18,21.5232974910394,21.559139784946197,21.505376344086
1.4780669e+18,21.481481481481463,21.559139784946197,21.397849462365603
1.4780705e+18,21.38709677419356,21.4516129032258,21.344086021505397
1.4780741e+18,21.313364055299555,21.397849462365603,21.236559139784898
1.4780777e+18,21.236559139784934,21.2903225806452,21.1827956989247
1.4780813e+18,21.15975422427033,21.236559139784898,21.0752688172043
1.4780849e+18,21.08870967741935,21.1827956989247,21.021505376344102
1.4780885e+18,20.960061443932442,21.021505376344102,20.9139784946237
1.4780921e+18,20.905017921146964,20.9677419354839,20.860215053763397
1.4780957e+18,20.840407470288596,20.9139784946237,20.8064516129032
