"name","eng_value","generation_time"
"TTH15A","19.4331983805668","1584731544656718750"
"TTH15A","19.068825910931174","1584759080656718750"
"TTH15A","19.4331983805668","1584731672656718750"
"TTH15A","19.39271255060729","1584732056656718750"
"TTH15A","19.4331983805668","1584732952660625000"
"TTH15A","19.39271255060729","1584733336656718750"
"TTH15A","19.352226720647774","1584735000660625000"
"TTH15A","19.31174089068826","1584738200656718750"
"TTH15A","19.352226720647774","1584738968656718750"
"TTH15A","19.31174089068826","1584739480660625000"
"TTH15A","19.271255060728745","1584741272660625000"
"TTH15A","19.31174089068826","1584743576656718750"
"TTH15A","19.271255060728745","1584743704656718750"
"TTH15A","19.23076923076923","1584744600656718750"
"TTH15A","19.271255060728745","1584745112656718750"
"TTH15A","19.23076923076923","1584745624660625000"
"TTH15A","19.190283400809715","1584747416656718750"
"TTH15A","19.23076923076923","1584747800656718750"
"TTH15A","19.190283400809715","1584748312656718750"
"TTH15A","19.23076923076923","1584749720656718750"
"TTH15A","19.190283400809715","1584749848656718750"
"TTH15A","19.068825910931174","1584759088656718750"
"TTH15A","19.190283400809715","1584751640660625000"
"TTH15A","19.149797570850204","1584751896660625000"
"TTH15A","19.10931174089069","1584753816660625000"
"TTH15A","19.149797570850204","1584755736656718750"
"TTH15A","19.10931174089069","1584755992652812500"
"TTH15A","19.068825910931174","1584758168656718750"
"TTH15A","19.10931174089069","1584758808656718750"
"TTH15A","20.483870967741936","1584588568656718750"
"TTH15A","18.582995951417004","1584503320660625000"
"TTH15A","19.10931174089069","1584457496648906250"
"TTH15A","19.068825910931174","1584457624652812500"
"TTH15A","20.32258064516129","1584372760648906250"
"TTH15A","18.987854251012145","1583508504648906250"
"TTH15A","18.25910931174089","1579579416652812500"
"TTH15A","18.21862348178138","1579585432652812500"
"TTH15A","18.25910931174089","1579587608648906250"
"TTH15A","18.21862348178138","1579587864648906250"
"TTH15A","19.068825910931174","1584759096656718750"
"TTH15A","18.21862348178138","1579590808652812500"
"TTH15A","19.068825910931174","1584759104656718750"
"TTH15A","19.109312","1584758928656718750"
"TTH15A","19.068826","1584758992656718750"
"TTH15A","19.635628","1584714008656718750"
"TTH15A","19.676113","1584714648656718750"
"TTH15A","19.635628","1584715032656718750"
"TTH15A","19.595142","1584716440660625000"
"TTH15A","19.554656","1584718744656718750"
"TTH15A","19.595142","1584719128652812500"
"TTH15A","19.554656","1584720024656718750"
"TTH15A","19.595142","1584720792656718750"
"TTH15A","19.554656","1584721048660625000"
"TTH15A","19.514170","1584722584656718750"
"TTH15A","19.554656","1584722840660625000"
"TTH15A","19.514170","1584722968660625000"
"TTH15A","19.473684","1584725016605937500"
"TTH15A","19.514170","1584725272656718750"
"TTH15A","19.473684","1584726168656718750"
"TTH15A","19.514170","1584726936656718750"
"TTH15A","19.473684","1584727192660625000"
"TTH15A","19.433198","1584728984656718750"
"TTH15A","19.392713","1584731160609843750"
"TTH15A","19.433198","1584731288645000000"
"TTH15A","19.473684","1584731416656718750"
"TTH15A","19.433198","1584731544656718750"
"TTH15A","19.068826","1584759080656718750"
"TTH15A","19.433198","1584731672656718750"
"TTH15A","19.392713","1584732056656718750"
"TTH15A","19.433198","1584732952660625000"
"TTH15A","19.392713","1584733336656718750"
"TTH15A","19.352227","1584735000660625000"
"TTH15A","19.311741","1584738200656718750"
"TTH15A","19.352227","1584738968656718750"
"TTH15A","19.311741","1584739480660625000"
"TTH15A","19.271255","1584741272660625000"
"TTH15A","19.311741","1584743576656718750"
"TTH15A","19.271255","1584743704656718750"
"TTH15A","19.230769","1584744600656718750"
"TTH15A","19.271255","1584745112656718750"
"TTH15A","19.230769","1584745624660625000"
"TTH15A","19.190283","1584747416656718750"
"TTH15A","19.230769","1584747800656718750"
"TTH15A","19.190283","1584748312656718750"
"TTH15A","19.230769","1584749720656718750"
"TTH15A","19.190283","1584749848656718750"
"TTH15A","19.068826","1584759088656718750"
"TTH15A","19.190283","1584751640660625000"
"TTH15A","19.149798","1584751896660625000"
"TTH15A","19.109312","1584753816660625000"
"TTH15A","19.149798","1584755736656718750"
"TTH15A","19.109312","1584755992652812500"
"TTH15A","19.068826","1584758168656718750"
"TTH15A","19.109312","1584758808656718750"
"TTH15A","20.483871","1584588568656718750"
"TTH15A","18.582996","1584503320660625000"
"TTH15A","19.109312","1584457496648906250"
"TTH15A","19.068826","1584457624652812500"
"TTH15A","20.322581","1584372760648906250"
"TTH15A","18.987854","1583508504648906250"
"TTH15A","18.259109","1579579416652812500"
"TTH15A","18.218623","1579585432652812500"
"TTH15A","18.259109","1579587608648906250"
"TTH15A","18.218623","1579587864648906250"
"TTH15A","19.068826","1584759096656718750"
"TTH15A","18.218623","1579590808652812500"
"TTH15A","19.068826","1584759104656718750"
"TTH15A","18.582995951417004","1584805040656718750"
"TTH15A","19.068825910931174","1584759064660625000"
"TTH15A","19.02834008097166","1584760344656718750"
"TTH15A","19.068825910931174","1584761880656718750"
"TTH15A","19.02834008097166","1584762136652812500"
"TTH15A","19.068825910931174","1584763416660625000"
"TTH15A","19.02834008097166","1584763672656718750"
"TTH15A","18.987854251012145","1584764696660625000"
"TTH15A","18.94736842105263","1584767128656718750"
"TTH15A","18.987854251012145","1584767384660625000"
"TTH15A","18.94736842105263","1584767512648906250"
"TTH15A","18.987854251012145","1584767896656718750"
"TTH15A","18.94736842105263","1584768536656718750"
"TTH15A","18.987854251012145","1584769560656718750"
"TTH15A","18.94736842105263","1584769816660625000"
"TTH15A","18.90688259109312","1584771736656718750"
"TTH15A","18.582995951417004","1584805152656718750"
"TTH15A","18.90688259109312","1584773784609843750"
"TTH15A","18.866396761133604","1584775192656718750"
"TTH15A","18.90688259109312","1584775576656718750"
"TTH15A","18.866396761133604","1584776088660625000"
"TTH15A","18.82591093117409","1584778264656718750"
"TTH15A","18.866396761133604","1584780056656718750"
"TTH15A","18.82591093117409","1584780312656718750"
"TTH15A","18.785425101214575","1584782744656718750"
"TTH15A","18.82591093117409","1584783512656718750"
"TTH15A","18.785425101214575","1584783640660625000"
"TTH15A","18.74493927125506","1584785304660625000"
"TTH15A","18.785425101214575","1584785432660625000"
"TTH15A","18.74493927125506","1584785688656718750"
"TTH15A","18.785425101214575","1584786072652812500"
"TTH15A","18.74493927125506","1584786840656718750"
"TTH15A","18.785425101214575","1584787736656718750"
"TTH15A","18.74493927125506","1584788120656718750"
"TTH15A","18.704453441295545","1584790168656718750"
"TTH15A","18.74493927125506","1584792344656718750"
"TTH15A","18.704453441295545","1584792472656718750"
"TTH15A","18.582995951417004","1584805160656718750"
"TTH15A","18.704453441295545","1584793752656718750"
"TTH15A","18.663967611336034","1584794648656718750"
"TTH15A","18.62348178137652","1584797464656718750"
"TTH15A","18.663967611336034","1584798360656718750"
"TTH15A","18.62348178137652","1584798744656718750"
"TTH15A","18.663967611336034","1584799896656718750"
"TTH15A","18.62348178137652","1584800152660625000"
"TTH15A","18.582995951417004","1584802200660625000"
"TTH15A","18.62348178137652","1584804504656718750"
"TTH15A","18.582995951417004","1584804632656718750"
"TTH15A","18.987854251012145","1583508504648906250"
"TTH15A","18.25910931174089","1579579416652812500"
"TTH15A","18.21862348178138","1579585432652812500"
"TTH15A","18.25910931174089","1579587608648906250"
"TTH15A","18.582995951417004","1584805168656718750"
"TTH15A","18.25910931174089","1579587736648906250"
"TTH15A","18.21862348178138","1579587864648906250"
"TTH15A","18.582995951417004","1584805176656718750"
"TTH15A","18.582996","1584805040656718750"
"TTH15A","19.068826","1584759064660625000"
"TTH15A","19.028340","1584760344656718750"
"TTH15A","19.068826","1584761880656718750"
"TTH15A","19.028340","1584762136652812500"
"TTH15A","19.068826","1584763416660625000"
"TTH15A","19.028340","1584763672656718750"
"TTH15A","18.987854","1584764696660625000"
"TTH15A","18.947368","1584767128656718750"
"TTH15A","18.987854","1584767384660625000"
"TTH15A","18.947368","1584767512648906250"
"TTH15A","18.987854","1584767896656718750"
"TTH15A","18.947368","1584768536656718750"
"TTH15A","18.987854","1584769560656718750"
"TTH15A","18.947368","1584769816660625000"
"TTH15A","18.906883","1584771736656718750"
"TTH15A","18.582996","1584805152656718750"
"TTH15A","18.906883","1584773784609843750"
"TTH15A","18.866397","1584775192656718750"
"TTH15A","18.906883","1584775576656718750"
"TTH15A","18.866397","1584776088660625000"
"TTH15A","18.825911","1584778264656718750"
"TTH15A","18.866397","1584780056656718750"
"TTH15A","18.825911","1584780312656718750"
"TTH15A","18.785425","1584782744656718750"
"TTH15A","18.825911","1584783512656718750"
"TTH15A","18.785425","1584783640660625000"
"TTH15A","18.744939","1584785304660625000"
"TTH15A","18.785425","1584785432660625000"
"TTH15A","18.744939","1584785688656718750"
"TTH15A","18.785425","1584786072652812500"
"TTH15A","18.744939","1584786840656718750"
"TTH15A","18.785425","1584787736656718750"
"TTH15A","18.744939","1584788120656718750"
"TTH15A","18.704453","1584790168656718750"
"TTH15A","18.744939","1584792344656718750"
"TTH15A","18.704453","1584792472656718750"
"TTH15A","18.582996","1584805160656718750"
"TTH15A","18.704453","1584793752656718750"
"TTH15A","18.663968","1584794648656718750"
"TTH15A","18.623482","1584797464656718750"
"TTH15A","18.663968","1584798360656718750"
"TTH15A","18.623482","1584798744656718750"
"TTH15A","18.663968","1584799896656718750"
"TTH15A","18.623482","1584800152660625000"
"TTH15A","18.582996","1584802200660625000"
"TTH15A","18.623482","1584804504656718750"
"TTH15A","18.582996","1584804632656718750"
"TTH15A","18.987854","1583508504648906250"
"TTH15A","18.259109","1579579416652812500"
"TTH15A","18.218623","1579585432652812500"
"TTH15A","18.259109","1579587608648906250"
"TTH15A","18.582996","1584805168656718750"
"TTH15A","18.259109","1579587736648906250"
"TTH15A","18.218623","1579587864648906250"
"TTH15A","18.582996","1584805176656718750"
"TTH15A","*NO VAL*","1584844216656718750"
"TTH15A","18.21862348178138","1584844224656718750"
"TTH15A","18.582995951417004","1584805144652812500"
"TTH15A","18.54251012145749","1584807320660625000"
"TTH15A","18.502024291497975","1584810264605937500"
"TTH15A","18.54251012145749","1584810520656718750"
"TTH15A","18.502024291497975","1584811416656718750"
"TTH15A","18.54251012145749","1584812056656718750"
"TTH15A","18.502024291497975","1584812568656718750"
"TTH15A","18.46153846153846","1584815256660625000"
"TTH15A","18.502024291497975","1584816536656718750"
"TTH15A","18.46153846153846","1584816920656718750"
"TTH15A","18.502024291497975","1584818200660625000"
"TTH15A","18.46153846153846","1584818328656718750"
"TTH15A","18.42105263157895","1584819864656718750"
"TTH15A","18.46153846153846","1584819992656718750"
"TTH15A","18.42105263157895","1584820248660625000"
"TTH15A","18.46153846153846","1584822680656718750"
"TTH15A","18.42105263157895","1584822808656718750"
"TTH15A","18.21862348178138","1584844408660625000"
"TTH15A","18.42105263157895","1584824856656718750"
"TTH15A","18.380566801619434","1584825368660625000"
"TTH15A","18.34008097165992","1584828440645000000"
"TTH15A","18.380566801619434","1584828696656718750"
"TTH15A","18.34008097165992","1584829592656718750"
"TTH15A","18.380566801619434","1584830360656718750"
"TTH15A","18.34008097165992","1584830616656718750"
"TTH15A","18.299595141700404","1584833048660625000"
"TTH15A","18.34008097165992","1584834840656718750"
"TTH15A","18.299595141700404","1584835224656718750"
"TTH15A","18.25910931174089","1584838168656718750"
"TTH15A","18.299595141700404","1584839192660625000"
"TTH15A","18.25910931174089","1584839320656718750"
"TTH15A","18.21862348178138","1584843544656718750"
"TTH15A","18.62348178137652","1584798232652812500"
"TTH15A","18.663967611336034","1584798360656718750"
"TTH15A","18.21862348178138","1584844416656718750"
"TTH15A","18.62348178137652","1584798744656718750"
"TTH15A","18.663967611336034","1584799896656718750"
"TTH15A","18.62348178137652","1584800152660625000"
"TTH15A","18.582995951417004","1584802200660625000"
"TTH15A","18.62348178137652","1584804504656718750"
"TTH15A","18.582995951417004","1584804632656718750"
"TTH15A","18.987854251012145","1583508504648906250"
"TTH15A","18.25910931174089","1579579416652812500"
"TTH15A","18.21862348178138","1579585432652812500"
"TTH15A","18.25910931174089","1579587608648906250"
"TTH15A","18.21862348178138","1579587864648906250"
"TTH15A","18.178138","1584850200656718750"
"TTH15A","20.75268817204301","1584890200656718750"
"TTH15A","20.698924731182796","1584890216656718750"
"TTH15A","20.75268817204301","1584890224656718750"
"TTH15A","20.698924731182796","1584890232656718750"
"TTH15A","18.21862348178138","1584844312656718750"
"TTH15A","20.698924731182796","1584890360656718750"
"TTH15A","18.21862348178138","1584845848656718750"
"TTH15A","18.178137651821864","1584846872609843750"
"TTH15A","18.21862348178138","1584847000656718750"
"TTH15A","18.178137651821864","1584848024656718750"
"TTH15A","18.21862348178138","1584848152656718750"
"TTH15A","18.178137651821864","1584848280656718750"
"TTH15A","18.21862348178138","1584848664656718750"
"TTH15A","18.178137651821864","1584849048660625000"
"TTH15A","18.13765182186235","1584851864656718750"
"TTH15A","18.178137651821864","1584851992660625000"
"TTH15A","18.13765182186235","1584852120660625000"
"TTH15A","18.21862348178138","1584853144656718750"
"TTH15A","18.25910931174089","1584853272656718750"
"TTH15A","18.34008097165992","1584854808656718750"
"TTH15A","18.380566801619434","1584857368656718750"
"TTH15A","18.42105263157895","1584858392660625000"
"TTH15A","18.380566801619434","1584859160656718750"
"TTH15A","18.663967611336034","1584859288656718750"
"TTH15A","18.785425101214575","1584859416656718750"
"TTH15A","18.74493927125506","1584859800656718750"
"TTH15A","18.704453441295545","1584859928656718750"
"TTH15A","18.663967611336034","1584860184656718750"
"TTH15A","18.74493927125506","1584860824656718750"
"TTH15A","18.785425101214575","1584860952656718750"
"TTH15A","18.82591093117409","1584862616656718750"
"TTH15A","18.785425101214575","1584862744660625000"
"TTH15A","18.866396761133604","1584863512656718750"
"TTH15A","18.82591093117409","1584863640656718750"
"TTH15A","18.785425101214575","1584863768656718750"
"TTH15A","18.82591093117409","1584864536656718750"
"TTH15A","19.10931174089069","1584865304656718750"
"TTH15A","19.271255060728745","1584865432656718750"
"TTH15A","19.23076923076923","1584865688656718750"
"TTH15A","20.698924731182796","1584890368656718750"
"TTH15A","19.190283400809715","1584865816656718750"
"TTH15A","19.149797570850204","1584865944656718750"
"TTH15A","19.10931174089069","1584866200656718750"
"TTH15A","19.149797570850204","1584866968656718750"
"TTH15A","19.190283400809715","1584868632656718750"
"TTH15A","19.149797570850204","1584869016660625000"
"TTH15A","19.51417004048583","1584871448656718750"
"TTH15A","19.676113360323885","1584871576652812500"
"TTH15A","19.635627530364374","1584871832656718750"
"TTH15A","19.59514170040486","1584871960656718750"
"TTH15A","19.554655870445345","1584872088656718750"
"TTH15A","19.51417004048583","1584872344656718750"
"TTH15A","19.473684210526315","1584872728656718750"
"TTH15A","19.51417004048583","1584872856656718750"
"TTH15A","19.554655870445345","1584873112660625000"
"TTH15A","19.59514170040486","1584874904660625000"
"TTH15A","19.554655870445345","1584875160660625000"
"TTH15A","19.59514170040486","1584876952656718750"
"TTH15A","19.635627530364374","1584877464656718750"
"TTH15A","20.053763440860216","1584877592656718750"
"TTH15A","20.107526881720432","1584877720656718750"
"TTH15A","20","1584877976656718750"
"TTH15A","19.959514170040485","1584878104656718750"
"TTH15A","19.91902834008097","1584878232656718750"
"TTH15A","19.87854251012146","1584878360656718750"
"TTH15A","19.838056680161944","1584878488656718750"
"TTH15A","19.79757085020243","1584879000656718750"
"TTH15A","19.87854251012146","1584879128656718750"
"TTH15A","19.91902834008097","1584879256656718750"
"TTH15A","19.959514170040485","1584882584660625000"
"TTH15A","20.21505376344086","1584883608656718750"
"TTH15A","20.43010752688172","1584883736652812500"
"TTH15A","20.376344086021504","1584883992656718750"
"TTH15A","20.32258064516129","1584884120656718750"
"TTH15A","20.268817204301076","1584884376656718750"
"TTH15A","20.21505376344086","1584884632656718750"
"TTH15A","20.268817204301076","1584885144656718750"
"TTH15A","20.43010752688172","1584885272660625000"
"TTH15A","20.376344086021504","1584885400656718750"
"TTH15A","20.698924731182796","1584890376656718750"
"TTH15A","20.376344086021504","1584885784656718750"
"TTH15A","20.32258064516129","1584886936656718750"
"TTH15A","20.376344086021504","1584888088656718750"
"TTH15A","20.43010752688172","1584889112660625000"
"TTH15A","20.483870967741936","1584889624656718750"
"TTH15A","20.75268817204301","1584889752656718750"
"TTH15A","20.806451612903224","1584889880656718750"
"TTH15A","20.75268817204301","1584890136656718750"
"TTH15A","20.698924731182796","1584890264656718750"
"TTH15A","18.987854251012145","1583508504648906250"
"TTH15A","18.25910931174089","1579579416652812500"
"TTH15A","18.21862348178138","1579585432652812500"
"TTH15A","18.25910931174089","1579587608648906250"
"TTH15A","18.21862348178138","1579587864648906250"
"TTH15A","20.698924731182796","1584890384656718750"
"TTH15A","20.64516129032258","1584890416656718750"
"TTH15A","20.591397849462368","1584890736656718750"
"TTH15A","20.64516129032258","1584890744656718750"
"TTH15A","20.591397849462368","1584890752656718750"
"TTH15A","20.752688","1584890200656718750"
"TTH15A","20.698925","1584890216656718750"
"TTH15A","20.752688","1584890224656718750"
"TTH15A","20.698925","1584890232656718750"
"TTH15A","18.218623","1584844312656718750"
"TTH15A","20.698925","1584890360656718750"
"TTH15A","18.218623","1584845848656718750"
"TTH15A","18.178138","1584846872609843750"
"TTH15A","18.218623","1584847000656718750"
"TTH15A","18.178138","1584848024656718750"
"TTH15A","18.218623","1584848152656718750"
"TTH15A","18.178138","1584848280656718750"
"TTH15A","18.218623","1584848664656718750"
"TTH15A","18.178138","1584849048660625000"
"TTH15A","18.137652","1584851864656718750"
"TTH15A","18.178138","1584851992660625000"
"TTH15A","18.137652","1584852120660625000"
"TTH15A","18.218623","1584853144656718750"
"TTH15A","18.259109","1584853272656718750"
"TTH15A","18.340081","1584854808656718750"
"TTH15A","18.380567","1584857368656718750"
"TTH15A","18.421053","1584858392660625000"
"TTH15A","18.380567","1584859160656718750"
"TTH15A","18.663968","1584859288656718750"
"TTH15A","18.785425","1584859416656718750"
"TTH15A","18.744939","1584859800656718750"
"TTH15A","18.704453","1584859928656718750"
"TTH15A","18.663968","1584860184656718750"
"TTH15A","18.744939","1584860824656718750"
"TTH15A","18.785425","1584860952656718750"
"TTH15A","18.825911","1584862616656718750"
"TTH15A","18.785425","1584862744660625000"
"TTH15A","18.866397","1584863512656718750"
"TTH15A","18.825911","1584863640656718750"
"TTH15A","18.785425","1584863768656718750"
"TTH15A","18.825911","1584864536656718750"
"TTH15A","19.109312","1584865304656718750"
"TTH15A","19.271255","1584865432656718750"
"TTH15A","19.230769","1584865688656718750"
"TTH15A","20.698925","1584890368656718750"
"TTH15A","19.190283","1584865816656718750"
"TTH15A","19.149798","1584865944656718750"
"TTH15A","19.109312","1584866200656718750"
"TTH15A","19.149798","1584866968656718750"
"TTH15A","19.190283","1584868632656718750"
"TTH15A","19.149798","1584869016660625000"
"TTH15A","19.514170","1584871448656718750"
"TTH15A","19.676113","1584871576652812500"
"TTH15A","19.635628","1584871832656718750"
"TTH15A","19.595142","1584871960656718750"
"TTH15A","19.554656","1584872088656718750"
"TTH15A","19.514170","1584872344656718750"
"TTH15A","19.473684","1584872728656718750"
"TTH15A","19.514170","1584872856656718750"
"TTH15A","19.554656","1584873112660625000"
"TTH15A","19.595142","1584874904660625000"
"TTH15A","19.554656","1584875160660625000"
"TTH15A","19.595142","1584876952656718750"
"TTH15A","19.635628","1584877464656718750"
"TTH15A","20.053763","1584877592656718750"
"TTH15A","20.107527","1584877720656718750"
"TTH15A","20.000000","1584877976656718750"
"TTH15A","19.959514","1584878104656718750"
"TTH15A","19.919028","1584878232656718750"
"TTH15A","19.878543","1584878360656718750"
"TTH15A","19.838057","1584878488656718750"
"TTH15A","19.797571","1584879000656718750"
"TTH15A","19.878543","1584879128656718750"
"TTH15A","19.919028","1584879256656718750"
"TTH15A","19.959514","1584882584660625000"
"TTH15A","20.215054","1584883608656718750"
"TTH15A","20.430108","1584883736652812500"
"TTH15A","20.376344","1584883992656718750"
"TTH15A","20.322581","1584884120656718750"
"TTH15A","20.268817","1584884376656718750"
"TTH15A","20.215054","1584884632656718750"
"TTH15A","20.268817","1584885144656718750"
"TTH15A","20.430108","1584885272660625000"
"TTH15A","20.376344","1584885400656718750"
"TTH15A","20.698925","1584890376656718750"
"TTH15A","20.376344","1584885784656718750"
"TTH15A","20.322581","1584886936656718750"
"TTH15A","20.376344","1584888088656718750"
"TTH15A","20.430108","1584889112660625000"
"TTH15A","20.483871","1584889624656718750"
"TTH15A","20.752688","1584889752656718750"
"TTH15A","20.806452","1584889880656718750"
"TTH15A","20.752688","1584890136656718750"
"TTH15A","20.698925","1584890264656718750"
"TTH15A","18.987854","1583508504648906250"
"TTH15A","18.259109","1579579416652812500"
"TTH15A","18.218623","1579585432652812500"
"TTH15A","18.259109","1579587608648906250"
"TTH15A","18.218623","1579587864648906250"
"TTH15A","20.698925","1584890384656718750"
"TTH15A","20.645161","1584890416656718750"
"TTH15A","20.591398","1584890736656718750"
"TTH15A","20.645161","1584890744656718750"
"TTH15A","20.591398","1584890752656718750"
"TTH15A","21.72043010752688","1584935408656718750"
"TTH15A","21.666666666666664","1584935616656718750"
"TTH15A","20.698924731182796","1584890392656718750"
"TTH15A","20.64516129032258","1584890520656718750"
"TTH15A","20.591397849462368","1584890776656718750"
"TTH15A","20.806451612903224","1584891288656718750"
"TTH15A","20.75268817204301","1584892440656718750"
"TTH15A","20.806451612903224","1584894488656718750"
"TTH15A","21.666666666666664","1584935624656718750"
"TTH15A","20.806451612903224","1584894872656718750"
"TTH15A","20.86021505376344","1584895640656718750"
"TTH15A","21.0752688172043","1584895768656718750"
"TTH15A","21.182795698924732","1584895896656718750"
"TTH15A","21.129032258064516","1584896280656718750"
"TTH15A","21.0752688172043","1584896536656718750"
"TTH15A","21.29032258064516","1584897432660625000"
"TTH15A","21.236559139784944","1584897560656718750"
"TTH15A","21.182795698924732","1584898840660625000"
"TTH15A","21.236559139784944","1584900760656718750"
"TTH15A","21.559139784946236","1584901912656718750"
"TTH15A","21.72043010752688","1584902040656718750"
"TTH15A","21.666666666666664","1584902168656718750"
"TTH15A","21.612903225806452","1584902296656718750"
"TTH15A","21.559139784946236","1584902424656718750"
"TTH15A","21.505376344086024","1584902680656718750"
"TTH15A","21.451612903225808","1584902936656718750"
"TTH15A","21.666666666666664","1584903448660625000"
"TTH15A","21.72043010752688","1584903576656718750"
"TTH15A","21.666666666666664","1584903704660625000"
"TTH15A","21.612903225806452","1584904344660625000"
"TTH15A","21.666666666666664","1584907416656718750"
"TTH15A","21.827956989247312","1584907928656718750"
"TTH15A","21.935483870967744","1584908056656718750"
"TTH15A","21.881720430107528","1584908696656718750"
"TTH15A","21.827956989247312","1584909336656718750"
"TTH15A","21.881720430107528","1584909464656718750"
"TTH15A","22.096774193548388","1584909592656718750"
"TTH15A","22.043010752688172","1584909848656718750"
"TTH15A","21.989247311827956","1584910744656718750"
"TTH15A","22.043010752688172","1584913176660625000"
"TTH15A","22.258064516129032","1584914072656718750"
"TTH15A","22.311827956989248","1584914200652812500"
"TTH15A","22.365591397849464","1584914328656718750"
"TTH15A","22.311827956989248","1584914584656718750"
"TTH15A","22.258064516129032","1584914840656718750"
"TTH15A","21.666666666666664","1584935632656718750"
"TTH15A","22.258064516129032","1584914968656718750"
"TTH15A","22.204301075268816","1584915096656718750"
"TTH15A","22.365591397849464","1584915608656718750"
"TTH15A","22.419354838709676","1584915736660625000"
"TTH15A","22.365591397849464","1584915864660625000"
"TTH15A","22.311827956989248","1584916120656718750"
"TTH15A","22.258064516129032","1584916632660625000"
"TTH15A","22.204301075268816","1584917400656718750"
"TTH15A","22.1505376344086","1584918424656718750"
"TTH15A","22.096774193548388","1584919704656718750"
"TTH15A","22.204301075268816","1584920088656718750"
"TTH15A","22.1505376344086","1584920344656718750"
"TTH15A","22.096774193548388","1584920600652812500"
"TTH15A","22.1505376344086","1584921752656718750"
"TTH15A","22.096774193548388","1584921880660625000"
"TTH15A","22.043010752688172","1584922264660625000"
"TTH15A","21.989247311827956","1584923416660625000"
"TTH15A","21.935483870967744","1584924824656718750"
"TTH15A","21.989247311827956","1584926104656718750"
"TTH15A","21.935483870967744","1584926488656718750"
"TTH15A","21.881720430107528","1584927128656718750"
"TTH15A","21.989247311827956","1584927768656718750"
"TTH15A","21.935483870967744","1584927896660625000"
"TTH15A","21.881720430107528","1584928152656718750"
"TTH15A","21.827956989247312","1584928920656718750"
"TTH15A","21.881720430107528","1584929304656718750"
"TTH15A","21.827956989247312","1584929688660625000"
"TTH15A","21.774193548387096","1584930456660625000"
"TTH15A","21.72043010752688","1584931992645000000"
"TTH15A","21.827956989247312","1584932248656718750"
"TTH15A","21.774193548387096","1584932504652812500"
"TTH15A","21.72043010752688","1584933016656718750"
"TTH15A","21.774193548387096","1584933784648906250"
"TTH15A","21.72043010752688","1584934168656718750"
"TTH15A","21.666666666666664","1584935640656718750"
"TTH15A","21.72043010752688","1584935192656718750"
"TTH15A","20.483870967741936","1584889624656718750"
"TTH15A","20.75268817204301","1584889752656718750"
"TTH15A","20.806451612903224","1584889880656718750"
"TTH15A","20.75268817204301","1584890136656718750"
"TTH15A","20.698924731182796","1584890264656718750"
"TTH15A","18.987854251012145","1583508504648906250"
"TTH15A","18.25910931174089","1579579416652812500"
"TTH15A","18.21862348178138","1579585432652812500"
"TTH15A","18.25910931174089","1579587608648906250"
"TTH15A","18.21862348178138","1579587864648906250"
"TTH15A","21.666666666666664","1584935648656718750"
"TTH15A","21.72043010752688","1584935672656718750"
"TTH15A","21.666666666666664","1584935712660625000"
"TTH15A","21.720430","1584935408656718750"
"TTH15A","21.666667","1584935616656718750"
"TTH15A","20.698925","1584890392656718750"
"TTH15A","20.645161","1584890520656718750"
"TTH15A","20.591398","1584890776656718750"
"TTH15A","20.806452","1584891288656718750"
"TTH15A","20.752688","1584892440656718750"
"TTH15A","20.806452","1584894488656718750"
"TTH15A","21.666667","1584935624656718750"
"TTH15A","20.806452","1584894872656718750"
"TTH15A","20.860215","1584895640656718750"
"TTH15A","21.075269","1584895768656718750"
"TTH15A","21.182796","1584895896656718750"
"TTH15A","21.129032","1584896280656718750"
"TTH15A","21.075269","1584896536656718750"
"TTH15A","21.290323","1584897432660625000"
"TTH15A","21.236559","1584897560656718750"
"TTH15A","21.182796","1584898840660625000"
"TTH15A","21.236559","1584900760656718750"
"TTH15A","21.559140","1584901912656718750"
"TTH15A","21.720430","1584902040656718750"
"TTH15A","21.666667","1584902168656718750"
"TTH15A","21.612903","1584902296656718750"
"TTH15A","21.559140","1584902424656718750"
"TTH15A","21.505376","1584902680656718750"
"TTH15A","21.451613","1584902936656718750"
"TTH15A","21.666667","1584903448660625000"
"TTH15A","21.720430","1584903576656718750"
"TTH15A","21.666667","1584903704660625000"
"TTH15A","21.612903","1584904344660625000"
"TTH15A","21.666667","1584907416656718750"
"TTH15A","21.827957","1584907928656718750"
"TTH15A","21.935484","1584908056656718750"
"TTH15A","21.881720","1584908696656718750"
"TTH15A","21.827957","1584909336656718750"
"TTH15A","21.881720","1584909464656718750"
"TTH15A","22.096774","1584909592656718750"
"TTH15A","22.043011","1584909848656718750"
"TTH15A","21.989247","1584910744656718750"
"TTH15A","22.043011","1584913176660625000"
"TTH15A","22.258065","1584914072656718750"
"TTH15A","22.311828","1584914200652812500"
"TTH15A","22.365591","1584914328656718750"
"TTH15A","22.311828","1584914584656718750"
"TTH15A","22.258065","1584914840656718750"
"TTH15A","21.666667","1584935632656718750"
"TTH15A","22.258065","1584914968656718750"
"TTH15A","22.204301","1584915096656718750"
"TTH15A","22.365591","1584915608656718750"
"TTH15A","22.419355","1584915736660625000"
"TTH15A","22.365591","1584915864660625000"
"TTH15A","22.311828","1584916120656718750"
"TTH15A","22.258065","1584916632660625000"
"TTH15A","22.204301","1584917400656718750"
"TTH15A","22.150538","1584918424656718750"
"TTH15A","22.096774","1584919704656718750"
