date,county,sum_sale_dollars,sum_sale_liters
2019-07-17T00:00:00.000,WOODBURY,1073.16,67.10
2014-07-30T00:00:00.000,Mahaska,12177.58,1051.11
2014-05-05T00:00:00.000,Cass,25653.00,2421.45
2014-06-04T00:00:00.000,Buchanan,6152.84,578.00
2014-03-04T00:00:00.000,Jasper,17093.72,1247.49
2012-11-14T00:00:00.000,Black Hawk,41123.93,2855.71
2017-05-09T00:00:00.000,DALLAS,36978.80,2271.98
2017-03-27T00:00:00.000,Plymouth,18444.72,1346.62
2017-05-04T00:00:00.000,Polk,18648.13,1300.12
2017-08-17T00:00:00.000,BOONE,1764.57,153.50
2019-12-10T00:00:00.000,TAMA,15238.59,973.87
2014-05-06T00:00:00.000,Dickinson,65385.19,4766.90
2014-01-13T00:00:00.000,Jackson,16325.19,1307.43
2015-07-28T00:00:00.000,,1254.69,138.75
2018-07-18T00:00:00.000,TAMA,16319.58,1138.65
2014-07-02T00:00:00.000,Marion,5533.00,388.01
2019-12-19T00:00:00.000,JASPER,448.98,20.80
2017-07-12T00:00:00.000,TAMA,10680.87,788.40
2015-09-28T00:00:00.000,Jackson,20792.78,1689.13
2017-07-17T00:00:00.000,FLOYD,59504.02,4420.14
2015-10-26T00:00:00.000,Henry,28786.55,2498.52
2018-06-05T00:00:00.000,LYON,14828.98,1146.50
2019-03-18T00:00:00.000,MUSCATINE,111250.66,6576.12
2013-05-30T00:00:00.000,Davis,1936.05,140.25
2017-08-18T00:00:00.000,WEBSTER,622.80,60.00
2015-09-09T00:00:00.000,Bremer,5797.62,522.25
2018-01-19T00:00:00.000,BUTLER,2417.76,202.50
2015-07-07T00:00:00.000,Mitchell,8292.40,620.00
2019-03-08T00:00:00.000,MUSCATINE,13.88,1.00
2016-04-27T00:00:00.000,Crawford,1805.77,127.25
2015-06-24T00:00:00.000,Decatur,710.22,39.45
2013-01-23T00:00:00.000,Benton,3306.43,262.75
2015-09-03T00:00:00.000,Winnebago,2021.59,198.87
2019-05-24T00:00:00.000,POCAHONTAS,4162.60,342.17
2013-01-29T00:00:00.000,Washington,2102.16,115.50
2020-01-29T00:00:00.000,OBRIEN,4682.92,307.65
2012-11-14T00:00:00.000,Lyon,9205.45,716.29
2015-12-26T00:00:00.000,Jasper,42495.10,2947.71
2018-03-08T00:00:00.000,Jasper,2117.48,107.85
2014-03-20T00:00:00.000,Lucas,5508.07,406.87
2012-05-21T00:00:00.000,Worth,2822.52,257.62
2013-12-16T00:00:00.000,Warren,262.68,9.00
2019-05-20T00:00:00.000,WEBSTER,4951.19,392.63
2017-09-18T00:00:00.000,JOHNSON,81985.33,4963.82
2013-11-07T00:00:00.000,Black Hawk,152841.12,9776.11
2015-02-12T00:00:00.000,Carroll,43087.76,3389.67
2017-12-22T00:00:00.000,CASS,23608.70,1690.55
2017-03-13T00:00:00.000,WOODBURY,23.75,0.75
2012-11-26T00:00:00.000,Greene,6017.34,427.66
2012-02-14T00:00:00.000,Wright,1915.14,125.50
2013-11-04T00:00:00.000,Delaware,11204.43,1038.24
2019-08-23T00:00:00.000,CLARKE,21333.57,1716.80
2019-09-10T00:00:00.000,CLAYTON,2195.87,144.00
2019-02-14T00:00:00.000,POLK,520424.31,32568.51
2018-08-22T00:00:00.000,MARION,31532.52,2134.93
2019-10-08T00:00:00.000,Delaware,7145.99,465.45
2017-03-27T00:00:00.000,KEOKUK,3303.96,307.12
2018-06-15T00:00:00.000,PAGE,23299.41,1695.84
2015-07-20T00:00:00.000,Johnson,61943.94,4296.18
2013-05-06T00:00:00.000,Boone,34872.56,3228.45
2019-08-07T00:00:00.000,Wapello,14994.60,872.76
2012-12-31T00:00:00.000,Dickinson,48633.05,3716.22
2015-12-08T00:00:00.000,Dallas,35829.54,2428.25
2019-11-20T00:00:00.000,STORY,84411.82,4576.07
2017-03-27T00:00:00.000,Polk,6771.18,425.67
2013-10-08T00:00:00.000,Marshall,73871.67,4312.60
2017-11-06T00:00:00.000,BUCHANAN,16555.62,1186.87
2013-09-12T00:00:00.000,Decatur,2769.38,214.85
2015-06-29T00:00:00.000,Story,19000.09,1424.51
2012-05-02T00:00:00.000,Benton,15051.36,1609.10
2019-08-30T00:00:00.000,Polk,7592.94,1110.00
2020-02-26T00:00:00.000,MARION,25154.80,1752.05
2017-12-21T00:00:00.000,IOWA,4890.58,481.00
2018-10-25T00:00:00.000,Dallas,20322.24,510.00
2019-04-19T00:00:00.000,CALHOUN,5000.07,390.47
2017-10-20T00:00:00.000,UNION,19791.48,1443.10
2018-11-02T00:00:00.000,FAYETTE,20128.45,1409.50
2012-10-08T00:00:00.000,Boone,21981.10,1675.61
2019-06-18T00:00:00.000,BREMER,23011.59,1938.47
2012-06-25T00:00:00.000,Johnson,101192.17,6940.36
2017-04-11T00:00:00.000,JOHNSON,254566.29,14509.02
2012-08-07T00:00:00.000,Clinton,60134.60,4820.78
2018-05-08T00:00:00.000,BOONE,32725.84,2227.57
2017-03-17T00:00:00.000,LINN,0.00,3.00
2015-03-10T00:00:00.000,Ringgold,1738.66,202.50
2012-05-29T00:00:00.000,Bremer,38489.33,3050.79
2019-08-05T00:00:00.000,FRANKLIN,13868.34,585.67
2012-08-31T00:00:00.000,Dallas,8957.32,788.20
2015-12-02T00:00:00.000,Crawford,2003.43,137.00
2019-06-03T00:00:00.000,Poweshiek,2082.33,130.62
2015-07-08T00:00:00.000,Warren,1861.99,138.75
2020-02-24T00:00:00.000,HOWARD,1192.08,105.75
2018-08-07T00:00:00.000,BLACK HAWK,166123.53,10783.47
2012-04-17T00:00:00.000,Story,52204.28,4162.23
2019-02-25T00:00:00.000,LOUISA,2001.01,160.84
2018-11-28T00:00:00.000,MONTGOMERY,1912.23,145.50
2016-03-02T00:00:00.000,Bremer,7055.48,573.75
2017-05-10T00:00:00.000,LUCAS,7629.43,501.69
2018-12-21T00:00:00.000,WARREN,16402.75,1042.40
2014-05-19T00:00:00.000,Linn,179271.36,14166.38
2013-07-18T00:00:00.000,Buchanan,1846.87,170.75
2018-08-20T00:00:00.000,Delaware,11831.60,747.07
2013-03-05T00:00:00.000,Iowa,1108.90,123.88
2015-12-01T00:00:00.000,Benton,21842.29,1339.04
2017-08-14T00:00:00.000,Mitchell,2119.46,163.25
2019-05-03T00:00:00.000,Marion,3896.42,239.00
2019-09-10T00:00:00.000,MILLS,18.68,0.75
2014-12-08T00:00:00.000,Cass,32734.58,2321.67
2017-01-25T00:00:00.000,STORY,142202.18,10077.55
2014-03-27T00:00:00.000,Dallas,2405.91,189.50
2016-11-22T00:00:00.000,CRAWFORD,1536.90,90.00
2017-09-13T00:00:00.000,EMMET,4528.72,410.55
2013-07-30T00:00:00.000,Story,12297.92,1059.24
2012-02-06T00:00:00.000,Greene,1719.68,138.24
2019-05-03T00:00:00.000,WOODBURY,125.96,3.00
2015-03-24T00:00:00.000,Linn,85999.35,6062.08
2012-04-05T00:00:00.000,Benton,6864.80,569.25
2017-01-23T00:00:00.000,SCOTT,92678.90,5791.30
2012-04-10T00:00:00.000,Cass,20591.66,1655.62
2013-08-01T00:00:00.000,Wayne,2119.98,150.00
2015-02-11T00:00:00.000,Ida,10818.50,930.39
2018-03-19T00:00:00.000,TAMA,12.84,5.00
2013-05-20T00:00:00.000,Floyd,25449.07,1884.53
2016-11-14T00:00:00.000,ADAIR,1640.98,129.25
2016-02-22T00:00:00.000,,19200.00,1502.22
2012-06-26T00:00:00.000,Jefferson,20355.36,2240.84
2018-03-08T00:00:00.000,Scott,2114.81,146.77
2013-05-28T00:00:00.000,Woodbury,119149.54,8090.46
2019-08-23T00:00:00.000,Hardin,8918.82,754.50
2019-07-15T00:00:00.000,Dallas,78367.50,11812.50
2017-05-27T00:00:00.000,AUDUBON,19.32,3.00
2015-12-26T00:00:00.000,Scott,77833.26,5016.81
2020-01-10T00:00:00.000,LUCAS,7427.64,585.22
2018-06-28T00:00:00.000,CERRO GORD,175179.78,13011.42
2017-10-20T00:00:00.000,HANCOCK,3777.01,302.24
2019-12-24T00:00:00.000,BUTLER,3324.16,291.95
2018-03-21T00:00:00.000,POCAHONTAS,6436.39,543.62
2013-07-08T00:00:00.000,Delaware,15835.30,1166.00
2017-09-27T00:00:00.000,DICKINSON,64037.16,5489.73
2018-03-12T00:00:00.000,POTTAWATTA,106068.43,5823.68
2017-12-13T00:00:00.000,TAYLOR,4.68,0.40
2013-09-04T00:00:00.000,Benton,2988.13,299.36
2013-02-26T00:00:00.000,Fayette,12689.09,1218.35
2017-03-06T00:00:00.000,Henry,5632.92,451.50
2015-07-15T00:00:00.000,Winnebago,11866.13,1054.22
2019-11-01T00:00:00.000,WAYNE,1645.90,117.50
2016-04-14T00:00:00.000,Carroll,38921.11,2743.01
2016-08-03T00:00:00.000,Black Hawk,4845.18,355.51
2019-04-02T00:00:00.000,CHEROKEE,8226.35,646.59
2013-05-15T00:00:00.000,Muscatine,2106.46,149.22
2020-02-10T00:00:00.000,IDA,3916.19,234.25
2018-09-25T00:00:00.000,OSCEOLA,1753.06,134.82
2013-09-16T00:00:00.000,Linn,154791.47,11449.15
2013-10-15T00:00:00.000,Floyd,33900.48,2807.10
2017-04-06T00:00:00.000,,46957.04,3687.35
2019-02-04T00:00:00.000,Des Moines,4669.92,275.85
2019-04-16T00:00:00.000,OBRIEN,15075.85,1090.24
2016-03-01T00:00:00.000,Plymouth,36576.80,2546.72
2012-04-03T00:00:00.000,Adair,5515.64,479.98
2014-04-30T00:00:00.000,Davis,1491.91,128.50
2015-06-29T00:00:00.000,Howard,15578.16,1481.95
2015-02-23T00:00:00.000,Wapello,3848.94,276.40
2012-04-17T00:00:00.000,Dubuque,129825.59,10913.56
2014-11-18T00:00:00.000,Mills,12547.87,985.30
2013-01-14T00:00:00.000,Decatur,1007.20,73.00
2018-02-21T00:00:00.000,CEDAR,4313.87,321.20
2013-04-10T00:00:00.000,Humboldt,12126.91,756.99
2020-01-29T00:00:00.000,DAVIS,2245.17,189.25
2018-02-20T00:00:00.000,Linn,1910.47,115.88
2019-10-21T00:00:00.000,HARDIN,23960.34,1707.53
2015-03-12T00:00:00.000,Des Moines,7944.12,445.12
2019-11-19T00:00:00.000,CLAYTON,5519.31,421.55
2019-01-15T00:00:00.000,MONONA,5857.34,479.29
2018-09-04T00:00:00.000,POTTAWATTA,1290.02,102.40
2017-05-26T00:00:00.000,WASHINGTON,43710.60,3882.40
2012-06-05T00:00:00.000,Shelby,10423.76,780.40
2015-12-28T00:00:00.000,Grundy,1017.06,55.50
2015-06-29T00:00:00.000,Dubuque,143502.25,9939.85
2017-02-09T00:00:00.000,WRIGHT,2596.91,225.00
2019-05-21T00:00:00.000,OBRIEN,15451.65,1156.66
2015-05-19T00:00:00.000,Johnson,882.91,41.60
2012-05-14T00:00:00.000,Buena Vista,1203.58,115.12
2017-12-04T00:00:00.000,Wapello,1299.54,94.60
2012-05-07T00:00:00.000,Wayne,2252.39,172.56
2019-11-26T00:00:00.000,POLK,167214.96,8240.67
2017-01-25T00:00:00.000,CLINTON,57147.46,4243.19
2012-09-19T00:00:00.000,Des Moines,12479.13,866.15
2017-07-03T00:00:00.000,SCOTT,80993.04,4946.08
2013-10-24T00:00:00.000,Clinton,48292.39,3841.36
2018-10-10T00:00:00.000,POCAHONTAS,6231.83,493.65
2017-10-27T00:00:00.000,BUTLER,2718.06,265.50
2016-12-28T00:00:00.000,POWESHIEK,2728.03,167.67
2019-07-22T00:00:00.000,BUTLER,7314.38,611.68
2014-04-14T00:00:00.000,Buchanan,13259.68,997.24
2017-10-05T00:00:00.000,GREENE,8845.96,601.65
2013-12-17T00:00:00.000,Lyon,14201.05,1100.15
2012-06-11T00:00:00.000,Audubon,191.16,21.60
2014-07-14T00:00:00.000,Jackson,28264.28,2259.88
2019-04-26T00:00:00.000,Iowa,1620.78,72.55
2017-08-14T00:00:00.000,LEE,49195.77,3502.39
2019-10-18T00:00:00.000,MADISON,20673.14,1193.59
2018-06-29T00:00:00.000,DALLAS,4598.72,262.54
2016-12-09T00:00:00.000,WINNEBAGO,9929.33,795.12
2016-07-18T00:00:00.000,Wapello,1463.45,128.25
2014-08-06T00:00:00.000,Monroe,5187.05,457.99
2012-04-30T00:00:00.000,Greene,4714.09,395.39
2015-03-17T00:00:00.000,Sioux,16287.79,1291.17
2019-10-15T00:00:00.000,MARSHALL,74783.36,4930.57
2015-02-09T00:00:00.000,Dallas,131256.60,6721.50
2012-02-08T00:00:00.000,Poweshiek,5787.93,467.50
2014-03-18T00:00:00.000,Page,21489.10,1540.20
2012-03-27T00:00:00.000,Montgomery,8849.09,745.26
2020-02-06T00:00:00.000,JOHNSON,148409.86,7526.55
2013-12-23T00:00:00.000,Johnson,52239.86,2621.52
2018-10-16T00:00:00.000,CLARKE,7837.93,490.00
2020-01-24T00:00:00.000,HUMBOLDT,9022.09,648.50
2014-11-04T00:00:00.000,Plymouth,21954.08,1695.47
2016-07-28T00:00:00.000,Worth,4206.23,348.21
2019-01-16T00:00:00.000,CERRO GORD,9.00,0.60
2018-06-28T00:00:00.000,DALLAS,19369.88,1206.17
2019-10-22T00:00:00.000,OSCEOLA,4992.44,327.20
2014-08-04T00:00:00.000,Shelby,15952.63,1224.99
2013-02-11T00:00:00.000,Calhoun,2732.96,241.11
2012-06-26T00:00:00.000,Dickinson,183202.54,14193.35
2012-03-13T00:00:00.000,Marshall,622.94,72.74
2018-07-06T00:00:00.000,ALLAMAKEE,15292.68,1137.99
2013-12-18T00:00:00.000,Calhoun,6767.26,586.12
2015-08-04T00:00:00.000,Mitchell,8800.62,777.86
2018-08-24T00:00:00.000,PAGE,22273.64,1634.12
2014-12-10T00:00:00.000,Winneshiek,41600.42,2863.69
2012-12-31T00:00:00.000,Jefferson,11659.78,834.81
2012-06-27T00:00:00.000,Scott,5883.84,162.00
2020-02-03T00:00:00.000,POWESHIEK,4010.78,303.35
2019-03-21T00:00:00.000,WARREN,2729.88,150.80
2014-06-24T00:00:00.000,Adams,1269.57,121.26
2014-12-20T00:00:00.000,Emmet,8639.03,602.30
2016-04-27T00:00:00.000,Webster,2132.90,156.62
2013-05-16T00:00:00.000,Marion,644.34,56.40
2014-01-28T00:00:00.000,Hamilton,9722.96,804.51
2018-11-12T00:00:00.000,Wapello,1433.25,101.47
2015-02-17T00:00:00.000,Palo Alto,8463.40,736.78
2019-06-12T00:00:00.000,STORY,79213.20,5490.72
2016-12-12T00:00:00.000,HOWARD,11965.29,976.50
2020-02-11T00:00:00.000,OSCEOLA,4479.32,287.50
2016-08-31T00:00:00.000,MONONA,5632.73,264.18
2016-08-10T00:00:00.000,Monroe,6422.86,479.41
2012-10-02T00:00:00.000,Johnson,10402.67,488.79
2017-04-12T00:00:00.000,Wapello,623.42,36.75
2018-11-13T00:00:00.000,Linn,3003.03,171.56
2017-08-02T00:00:00.000,MONROE,6032.67,489.76
2016-04-05T00:00:00.000,Lyon,13851.71,1057.20
2013-02-04T00:00:00.000,Dallas,11476.27,926.90
2017-08-18T00:00:00.000,WARREN,13444.31,1009.02
2015-10-26T00:00:00.000,Black Hawk,74583.36,5588.68
2014-09-10T00:00:00.000,Mahaska,18101.16,1388.38
2019-10-23T00:00:00.000,Polk,43756.68,2942.25
2012-12-10T00:00:00.000,Boone,22580.90,1549.94
2013-02-12T00:00:00.000,Black Hawk,30972.85,2064.33
2012-11-14T00:00:00.000,Henry,19942.72,1526.38
2015-05-12T00:00:00.000,Sioux,30646.48,2729.55
2012-06-28T00:00:00.000,Wayne,551.53,36.50
2016-11-07T00:00:00.000,LYON,15874.50,1076.35
2018-05-25T00:00:00.000,DELAWARE,5884.53,499.50
2019-06-21T00:00:00.000,WINNESHIEK,37500.05,2546.65
2015-02-11T00:00:00.000,Woodbury,240722.04,15575.33
2016-09-16T00:00:00.000,HARDIN,10597.10,930.99
2013-12-28T00:00:00.000,Ringgold,1122.78,97.50
2013-08-06T00:00:00.000,Adams,2182.64,150.60
2018-08-03T00:00:00.000,POLK,133418.10,8636.17
2018-03-15T00:00:00.000,CARROLL,23153.03,1534.80
2018-10-03T00:00:00.000,LUCAS,9012.87,629.25
2019-10-23T00:00:00.000,KEOKUK,10938.50,742.14
2013-07-30T00:00:00.000,Howard,18211.42,1673.95
2013-11-11T00:00:00.000,Muscatine,39069.12,3083.42
2016-02-16T00:00:00.000,Bremer,14058.49,1060.94
2012-06-13T00:00:00.000,Linn,289979.13,18118.08
2016-01-13T00:00:00.000,Davis,1542.67,109.25
2014-04-03T00:00:00.000,Polk,401638.12,26627.62
2019-01-16T00:00:00.000,TAMA,9748.98,760.97
2017-07-27T00:00:00.000,MARSHALL,80479.74,5090.43
2014-08-05T00:00:00.000,Tama,9478.49,786.96
2014-01-09T00:00:00.000,Linn,126510.49,9066.20
2015-12-02T00:00:00.000,Webster,4556.77,316.84
2013-10-11T00:00:00.000,Benton,28788.36,2278.50
2013-08-08T00:00:00.000,Greene,1186.54,94.87
2017-06-08T00:00:00.000,MARION,784.62,67.73
2015-11-30T00:00:00.000,Johnson,113441.03,6295.19
2016-11-11T00:00:00.000,MILLS,9609.69,750.30
2019-02-04T00:00:00.000,CHICKASAW,6718.78,616.30
2016-10-04T00:00:00.000,SAC,13877.66,1053.92
2015-01-13T00:00:00.000,Montgomery,8760.99,695.00
2016-08-02T00:00:00.000,Jones,9090.86,688.90
2012-09-11T00:00:00.000,Shelby,8419.22,638.17
2013-10-01T00:00:00.000,Tama,9555.01,805.93
2019-09-04T00:00:00.000,WINNESHIEK,782.32,25.75
2019-04-22T00:00:00.000,FLOYD,3651.28,269.24
2012-10-29T00:00:00.000,Carroll,1422.12,87.00
2014-09-02T00:00:00.000,Clayton,1737.67,140.60
2018-06-06T00:00:00.000,SCOTT,300873.61,17244.52
2018-08-15T00:00:00.000,HUMBOLDT,16565.91,1236.87
2015-12-15T00:00:00.000,Black Hawk,18127.63,1549.52
2018-07-30T00:00:00.000,HARDIN,23036.94,1683.85
2013-04-16T00:00:00.000,Dickinson,42837.33,3481.22
2012-12-17T00:00:00.000,Mitchell,12884.55,996.90
2013-11-06T00:00:00.000,Winnebago,12622.56,1024.94
2016-05-24T00:00:00.000,Webster,56195.98,4638.18
2014-11-19T00:00:00.000,Scott,225741.89,15640.33
2017-08-11T00:00:00.000,HANCOCK,5082.81,417.00
2017-12-04T00:00:00.000,GUTHRIE,6881.65,561.09
2017-02-14T00:00:00.000,LINN,417895.13,31109.22
2019-08-16T00:00:00.000,Scott,11304.48,373.50
2014-10-29T00:00:00.000,Buena Vista,42902.80,3486.27
2019-06-07T00:00:00.000,JOHNSON,6149.34,180.75
2017-12-22T00:00:00.000,ALLAMAKEE,21313.78,1665.78
2016-02-04T00:00:00.000,Linn,42812.71,3220.99
2016-08-12T00:00:00.000,Mills,4157.53,310.50
2014-02-24T00:00:00.000,Butler,2064.90,202.50
2016-11-07T00:00:00.000,DALLAS,3781.10,280.50
2019-05-31T00:00:00.000,DES MOINES,62716.97,4187.67
2017-08-10T00:00:00.000,Scott,4079.34,322.97
2017-09-14T00:00:00.000,Webster,2750.68,199.10
2014-04-02T00:00:00.000,Plymouth,2390.17,210.25
2019-03-05T00:00:00.000,BOONE,31290.81,2042.33
2012-02-21T00:00:00.000,Bremer,27609.03,2489.66
2014-04-30T00:00:00.000,Benton,3155.87,248.95
2013-06-24T00:00:00.000,Linn,52109.39,3355.36
2019-06-24T00:00:00.000,MUSCATINE,145649.46,8467.69
2015-11-21T00:00:00.000,Page,12952.53,840.22
2014-03-26T00:00:00.000,Winnebago,11335.54,970.60
2016-12-02T00:00:00.000,WRIGHT,18682.04,1329.38
2017-05-26T00:00:00.000,CLAYTON,7360.58,530.50
2017-03-13T00:00:00.000,HOWARD,12722.04,915.07
2015-12-16T00:00:00.000,Wapello,52127.98,3333.36
2019-11-07T00:00:00.000,IOWA,1101.70,55.75
2019-01-04T00:00:00.000,,1382.69,116.38
2017-09-11T00:00:00.000,ADAIR,4064.91,253.20
2017-03-31T00:00:00.000,WINNESHIEK,22030.61,1645.37
2013-12-23T00:00:00.000,Sac,5428.17,479.35
2017-02-01T00:00:00.000,MONROE,9446.38,635.30
2017-02-09T00:00:00.000,Dallas,180922.50,12759.00
2019-04-17T00:00:00.000,APPANOOSE,94.50,10.50
2014-12-20T00:00:00.000,Mills,6755.14,503.75
2012-11-16T00:00:00.000,Worth,4201.86,381.74
2017-07-27T00:00:00.000,WAPELLO,4942.46,404.10
2013-06-11T00:00:00.000,Cass,13544.21,992.29
2019-04-16T00:00:00.000,OSCEOLA,6761.49,524.25
2016-05-04T00:00:00.000,Allamakee,23917.82,2015.91
2019-08-20T00:00:00.000,JASPER,30125.85,2258.03
2019-08-05T00:00:00.000,Scott,2799.68,223.99
2018-09-25T00:00:00.000,OBRIEN,37696.87,3547.40
2017-08-17T00:00:00.000,LEE,0.00,5.50
2019-02-11T00:00:00.000,MUSCATINE,60577.84,4121.84
2013-05-08T00:00:00.000,Poweshiek,5770.07,426.90
2012-06-11T00:00:00.000,Lucas,15338.05,1122.37
2016-04-18T00:00:00.000,Jackson,26247.98,1915.58
2013-11-21T00:00:00.000,Carroll,24641.16,2004.14
2013-12-28T00:00:00.000,Wright,11951.22,959.02
2013-12-11T00:00:00.000,Story,156222.72,10208.17
2015-08-11T00:00:00.000,Clay,28102.91,2211.80
2015-10-12T00:00:00.000,Muscatine,62702.93,4200.88
2017-11-16T00:00:00.000,Cerro Gord,35303.34,2489.36
2019-08-05T00:00:00.000,OBRIEN,1853.40,119.40
2012-08-01T00:00:00.000,Monona,4179.43,352.06
2014-12-23T00:00:00.000,Boone,5839.39,442.28
2017-08-11T00:00:00.000,UNION,6018.11,483.75
2019-12-26T00:00:00.000,JOHNSON,51485.92,2707.69
2016-11-15T00:00:00.000,JONES,10507.53,791.11
2017-07-24T00:00:00.000,Harrison,1103.82,66.07
2018-04-09T00:00:00.000,FLOYD,19348.08,1487.91
2013-08-07T00:00:00.000,Jones,7684.15,641.24
2017-06-09T00:00:00.000,Black Hawk,4499.62,355.96
2013-06-04T00:00:00.000,Polk,82539.66,5680.89
2014-06-18T00:00:00.000,Hamilton,3415.72,293.25
2015-03-02T00:00:00.000,Dubuque,1580.40,132.00
2020-02-21T00:00:00.000,MADISON,9960.76,791.34
2012-01-03T00:00:00.000,Lee,47231.00,3507.85
2018-12-03T00:00:00.000,JONES,17343.13,1273.72
2014-10-21T00:00:00.000,Linn,117432.92,8549.21
2017-10-23T00:00:00.000,CEDAR,2177.58,202.87
2018-09-12T00:00:00.000,CEDAR,3242.62,271.70
2012-03-07T00:00:00.000,Poweshiek,6646.06,516.58
2012-05-16T00:00:00.000,Warren,1094.18,62.90
2017-05-26T00:00:00.000,MILLS,11501.16,819.53
2012-08-28T00:00:00.000,Jones,17845.83,1481.11
2013-03-14T00:00:00.000,Johnson,100440.08,6771.75
2014-08-13T00:00:00.000,Winnebago,8633.07,783.40
2019-11-05T00:00:00.000,CRAWFORD,32115.04,1793.12
2017-12-18T00:00:00.000,WARREN,322.80,52.50
2018-05-24T00:00:00.000,WORTH,6183.28,600.37
2013-05-06T00:00:00.000,Clay,17697.94,1478.87
2018-03-30T00:00:00.000,BREMER,5525.03,441.37
2014-01-30T00:00:00.000,Henry,1211.00,80.74
2018-08-13T00:00:00.000,DELAWARE,11904.88,967.80
2015-12-14T00:00:00.000,Washington,28385.20,1825.59
2016-05-10T00:00:00.000,Clayton,1573.88,115.13
2016-06-13T00:00:00.000,Franklin,4264.01,296.38
2018-11-12T00:00:00.000,GUTHRIE,5648.60,495.84
2017-10-04T00:00:00.000,DICKINSON,50603.89,3711.32
2017-04-05T00:00:00.000,POLK,76718.87,5763.49
2016-09-03T00:00:00.000,DUBUQUE,6085.14,451.00
2018-04-02T00:00:00.000,CHICKASAW,1626.08,108.90
2014-04-23T00:00:00.000,Wapello,54415.30,4201.29
2018-06-13T00:00:00.000,JOHNSON,77277.70,4594.11
2017-12-15T00:00:00.000,GRUNDY,11476.96,986.82
2013-08-15T00:00:00.000,Linn,115632.57,8420.83
2012-03-12T00:00:00.000,Webster,1871.70,118.50
2013-10-07T00:00:00.000,Webster,1035.90,121.00
2016-05-17T00:00:00.000,Tama,10378.83,805.31
2014-11-18T00:00:00.000,Emmet,27224.62,2305.58
2013-12-27T00:00:00.000,Jones,4634.22,345.00
2014-07-17T00:00:00.000,Linn,106649.76,8058.48
2017-06-23T00:00:00.000,DECATUR,2283.29,191.25
2014-11-19T00:00:00.000,Jasper,1995.47,170.40
2018-06-29T00:00:00.000,BENTON,1386.76,103.98
2017-04-12T00:00:00.000,STORY,227412.23,17514.86
2012-04-23T00:00:00.000,Story,54152.36,4084.58
2017-12-20T00:00:00.000,JOHNSON,65454.45,3899.93
2017-01-18T00:00:00.000,DAVIS,1981.09,155.50
2019-06-27T00:00:00.000,JOHNSON,174935.60,11853.92
2014-03-04T00:00:00.000,Hamilton,10495.82,851.90
2017-12-01T00:00:00.000,FRANKLIN,6666.98,536.68
2017-12-13T00:00:00.000,MONONA,5396.60,375.54
2013-05-21T00:00:00.000,Clay,8285.14,812.36
2014-04-08T00:00:00.000,Cass,979.01,68.34
2014-08-25T00:00:00.000,Linn,245291.77,18557.40
2016-05-02T00:00:00.000,Wapello,1487.66,105.85
2019-06-12T00:00:00.000,Wapello,18398.53,1078.71
2013-07-16T00:00:00.000,Ida,6752.59,574.60
2012-04-25T00:00:00.000,Kossuth,24587.77,1990.87
2012-10-23T00:00:00.000,Dickinson,47793.75,3971.64
2016-07-14T00:00:00.000,Worth,4267.63,399.24
2019-10-01T00:00:00.000,PAGE,2000.89,182.87
2015-05-14T00:00:00.000,Webster,2403.09,122.58
2013-12-03T00:00:00.000,Dallas,35821.96,2109.90
2016-02-09T00:00:00.000,Clay,33195.41,3045.39
2016-03-16T00:00:00.000,Monona,7731.59,599.26
2012-09-05T00:00:00.000,Adair,2855.10,230.82
2012-07-10T00:00:00.000,Iowa,1480.06,171.88
2015-07-29T00:00:00.000,Buchanan,5181.95,411.65
2016-03-07T00:00:00.000,Wapello,1855.18,129.13
2016-05-24T00:00:00.000,Osceola,6754.51,486.08
2012-05-09T00:00:00.000,Clarke,1066.32,89.80
2019-07-30T00:00:00.000,CRAWFORD,45975.39,3627.68
2016-08-29T00:00:00.000,AUDUBON,1257.74,134.50
2014-11-03T00:00:00.000,Cass,18433.40,1430.75
2015-04-07T00:00:00.000,,1359.78,136.25
2019-04-30T00:00:00.000,AUDUBON,2662.59,219.62
2013-12-11T00:00:00.000,Dubuque,180262.60,12109.21
2016-03-09T00:00:00.000,Bremer,6552.97,514.31
2017-11-03T00:00:00.000,Black Hawk,2984.01,189.72
2014-01-29T00:00:00.000,Polk,140162.50,11000.22
2018-06-27T00:00:00.000,POLK,117819.72,8110.79
2012-01-31T00:00:00.000,Cedar,867.40,73.00
2015-09-08T00:00:00.000,Mitchell,5937.44,501.76
2013-01-30T00:00:00.000,Van Buren,6394.46,486.84
2015-09-29T00:00:00.000,Kossuth,2823.96,338.25
2015-06-23T00:00:00.000,Lyon,13020.93,947.23
2018-10-15T00:00:00.000,HANCOCK,1578.07,123.75
2015-05-13T00:00:00.000,Plymouth,1144.56,103.50
2017-10-06T00:00:00.000,ALLAMAKEE,20077.67,1548.03
2013-03-20T00:00:00.000,Muscatine,2538.81,190.19
2019-01-22T00:00:00.000,BLACK HAWK,81973.75,4956.25
2019-10-04T00:00:00.000,TAYLOR,5450.14,397.67
2014-10-07T00:00:00.000,Clayton,1923.48,122.37
2014-06-30T00:00:00.000,Bremer,20720.53,1784.95
2012-01-12T00:00:00.000,Poweshiek,11675.53,917.99
2013-01-23T00:00:00.000,Davis,1788.60,145.75
2016-03-15T00:00:00.000,Hamilton,12384.90,918.74
2014-06-10T00:00:00.000,Jasper,20851.25,1623.26
